C0000100,C0000200,birth_year,survey_year,age,n_items_observed,any_qualifying_event,positive_items,item_codes,item_families,in_age_window_15_25,pre_predictor_cutoff
10201,102.0,1992.0,2012,20.0,1,0.0,0.0,Y2959200,physical_fight,True,False
11101,111.0,1982.0,1998,16.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
11101,111.0,1982.0,2000,18.0,1,0.0,0.0,Y1176200,physical_fight,True,False
11101,111.0,1982.0,2002,20.0,1,0.0,0.0,Y1416800,physical_fight,True,False
11101,111.0,1982.0,2004,22.0,1,0.0,0.0,Y1668200,physical_fight,True,False
11101,111.0,1982.0,2006,24.0,1,0.0,0.0,Y1941500,physical_fight,True,False
11101,111.0,1982.0,2008,26.0,1,0.0,0.0,Y2257500,physical_fight,False,False
11101,111.0,1982.0,2010,28.0,1,0.0,0.0,Y2609100,physical_fight,False,False
11101,111.0,1982.0,2012,30.0,1,0.0,0.0,Y2959200,physical_fight,False,False
11102,111.0,1983.0,1998,15.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
11102,111.0,1983.0,2000,17.0,1,0.0,0.0,Y1176200,physical_fight,True,False
11102,111.0,1983.0,2002,19.0,1,0.0,0.0,Y1416800,physical_fight,True,False
11102,111.0,1983.0,2004,21.0,1,0.0,0.0,Y1668200,physical_fight,True,False
11102,111.0,1983.0,2006,23.0,1,0.0,0.0,Y1941500,physical_fight,True,False
11102,111.0,1983.0,2008,25.0,1,0.0,0.0,Y2257500,physical_fight,True,False
11102,111.0,1983.0,2010,27.0,1,0.0,0.0,Y2609100,physical_fight,False,False
11102,111.0,1983.0,2012,29.0,1,0.0,0.0,Y2959200,physical_fight,False,False
11103,111.0,1987.0,2002,15.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
11103,111.0,1987.0,2004,17.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
11103,111.0,1987.0,2008,21.0,1,0.0,0.0,Y2257500,physical_fight,True,False
11103,111.0,1987.0,2010,23.0,1,0.0,0.0,Y2609100,physical_fight,True,False
11201,112.0,1982.0,1998,16.0,3,1.0,1.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
11201,112.0,1982.0,2000,18.0,1,0.0,0.0,Y1176200,physical_fight,True,False
11201,112.0,1982.0,2002,20.0,1,0.0,0.0,Y1416800,physical_fight,True,False
11201,112.0,1982.0,2004,22.0,1,0.0,0.0,Y1668200,physical_fight,True,False
11201,112.0,1982.0,2006,24.0,1,0.0,0.0,Y1941500,physical_fight,True,False
11201,112.0,1982.0,2008,26.0,1,0.0,0.0,Y2257500,physical_fight,False,False
11201,112.0,1982.0,2012,30.0,1,0.0,0.0,Y2959200,physical_fight,False,False
11202,112.0,1997.0,2012,15.0,1,0.0,0.0,Y2958300,hurt_physically,True,False
11202,112.0,1997.0,2014,17.0,1,0.0,0.0,Y3325701,hurt_physically,True,False
12101,121.0,1992.0,2008,16.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
12101,121.0,1992.0,2010,18.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
12101,121.0,1992.0,2012,20.0,1,0.0,0.0,Y2959200,physical_fight,True,False
12401,124.0,1988.0,2004,16.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
12401,124.0,1988.0,2006,18.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
12401,124.0,1988.0,2008,20.0,1,0.0,0.0,Y2257500,physical_fight,True,False
12401,124.0,1988.0,2010,22.0,1,0.0,0.0,Y2609100,physical_fight,True,False
12401,124.0,1988.0,2012,24.0,1,0.0,0.0,Y2959200,physical_fight,True,False
12402,124.0,1990.0,2006,16.0,1,1.0,1.0,Y1940600,hurt_physically,True,False
12402,124.0,1990.0,2008,18.0,1,0.0,0.0,Y2257500,physical_fight,True,False
12402,124.0,1990.0,2010,20.0,1,1.0,1.0,Y2609100,physical_fight,True,False
12402,124.0,1990.0,2012,22.0,1,0.0,0.0,Y2959200,physical_fight,True,False
12801,128.0,1982.0,1998,16.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
12801,128.0,1982.0,2000,18.0,1,0.0,0.0,Y1176200,physical_fight,True,False
12801,128.0,1982.0,2002,20.0,1,0.0,0.0,Y1416800,physical_fight,True,False
12801,128.0,1982.0,2004,22.0,1,0.0,0.0,Y1668200,physical_fight,True,False
12801,128.0,1982.0,2006,24.0,1,0.0,0.0,Y1941500,physical_fight,True,False
12801,128.0,1982.0,2008,26.0,1,0.0,0.0,Y2257500,physical_fight,False,False
12801,128.0,1982.0,2010,28.0,1,0.0,0.0,Y2609100,physical_fight,False,False
12801,128.0,1982.0,2012,30.0,1,0.0,0.0,Y2959200,physical_fight,False,False
12802,128.0,1986.0,2002,16.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
12802,128.0,1986.0,2004,18.0,1,0.0,0.0,Y1668200,physical_fight,True,False
12802,128.0,1986.0,2006,20.0,1,0.0,0.0,Y1941500,physical_fight,True,False
12802,128.0,1986.0,2008,22.0,1,0.0,0.0,Y2257500,physical_fight,True,False
12802,128.0,1986.0,2010,24.0,1,0.0,0.0,Y2609100,physical_fight,True,False
12802,128.0,1986.0,2012,26.0,1,0.0,0.0,Y2959200,physical_fight,False,False
13301,133.0,1992.0,2008,16.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
13301,133.0,1992.0,2012,20.0,1,0.0,0.0,Y2959200,physical_fight,True,False
13701,137.0,1988.0,2004,16.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
13701,137.0,1988.0,2006,18.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
13701,137.0,1988.0,2008,20.0,1,0.0,0.0,Y2257500,physical_fight,True,False
13701,137.0,1988.0,2010,22.0,1,0.0,0.0,Y2609100,physical_fight,True,False
13701,137.0,1988.0,2012,24.0,1,0.0,0.0,Y2959200,physical_fight,True,False
13702,137.0,1991.0,2006,15.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
13702,137.0,1991.0,2008,17.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
13702,137.0,1991.0,2010,19.0,1,0.0,0.0,Y2609100,physical_fight,True,False
13702,137.0,1991.0,2012,21.0,1,0.0,0.0,Y2959200,physical_fight,True,False
13801,138.0,1989.0,2004,15.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
13801,138.0,1989.0,2006,17.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
13801,138.0,1989.0,2008,19.0,1,0.0,0.0,Y2257500,physical_fight,True,False
13801,138.0,1989.0,2010,21.0,1,0.0,0.0,Y2609100,physical_fight,True,False
13801,138.0,1989.0,2012,23.0,1,0.0,0.0,Y2959200,physical_fight,True,False
13802,138.0,1991.0,2006,15.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
13802,138.0,1991.0,2008,17.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
13802,138.0,1991.0,2010,19.0,1,0.0,0.0,Y2609100,physical_fight,True,False
13802,138.0,1991.0,2012,21.0,1,0.0,0.0,Y2959200,physical_fight,True,False
13803,138.0,1993.0,2008,15.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
13803,138.0,1993.0,2010,17.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
13803,138.0,1993.0,2012,19.0,1,0.0,0.0,Y2959200,physical_fight,True,False
14001,140.0,1993.0,2008,15.0,1,1.0,1.0,Y2256600,hurt_physically,True,False
14001,140.0,1993.0,2010,17.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
14001,140.0,1993.0,2012,19.0,1,0.0,0.0,Y2959200,physical_fight,True,False
14302,143.0,1988.0,2004,16.0,1,1.0,1.0,Y1667300,hurt_physically,True,False
14302,143.0,1988.0,2006,18.0,1,0.0,0.0,Y1941500,physical_fight,True,False
14302,143.0,1988.0,2008,20.0,1,1.0,1.0,Y2257500,physical_fight,True,False
14302,143.0,1988.0,2010,22.0,1,0.0,0.0,Y2609100,physical_fight,True,False
14302,143.0,1988.0,2012,24.0,1,0.0,0.0,Y2959200,physical_fight,True,False
14303,143.0,1990.0,2006,16.0,1,1.0,1.0,Y1940600,hurt_physically,True,False
14303,143.0,1990.0,2008,18.0,1,1.0,1.0,Y2256600,hurt_physically,True,False
14303,143.0,1990.0,2010,20.0,1,0.0,0.0,Y2609100,physical_fight,True,False
14303,143.0,1990.0,2012,22.0,1,0.0,0.0,Y2959200,physical_fight,True,False
14304,143.0,1990.0,2006,16.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
14304,143.0,1990.0,2008,18.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
14304,143.0,1990.0,2012,22.0,1,0.0,0.0,Y2959200,physical_fight,True,False
14401,144.0,1992.0,2008,16.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
14401,144.0,1992.0,2010,18.0,1,0.0,0.0,Y2609100,physical_fight,True,False
14401,144.0,1992.0,2012,20.0,1,0.0,0.0,Y2959200,physical_fight,True,False
14402,144.0,1994.0,2010,16.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
14402,144.0,1994.0,2012,18.0,1,0.0,0.0,Y2959200,physical_fight,True,False
14403,144.0,1997.0,2012,15.0,1,0.0,0.0,Y2958300,hurt_physically,True,False
14701,147.0,1987.0,2002,15.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
14701,147.0,1987.0,2004,17.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
14701,147.0,1987.0,2006,19.0,1,0.0,0.0,Y1941500,physical_fight,True,False
14701,147.0,1987.0,2008,21.0,1,0.0,0.0,Y2257500,physical_fight,True,False
14701,147.0,1987.0,2010,23.0,1,0.0,0.0,Y2609100,physical_fight,True,False
14701,147.0,1987.0,2012,25.0,1,0.0,0.0,Y2959200,physical_fight,True,False
14702,147.0,1990.0,2006,16.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
14702,147.0,1990.0,2008,18.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
14702,147.0,1990.0,2010,20.0,1,0.0,0.0,Y2609100,physical_fight,True,False
14702,147.0,1990.0,2012,22.0,1,0.0,0.0,Y2959200,physical_fight,True,False
14901,149.0,1991.0,2006,15.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
14901,149.0,1991.0,2008,17.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
14901,149.0,1991.0,2010,19.0,1,0.0,0.0,Y2609100,physical_fight,True,False
14901,149.0,1991.0,2012,21.0,1,0.0,0.0,Y2959200,physical_fight,True,False
14902,149.0,1993.0,2008,15.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
14902,149.0,1993.0,2010,17.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
15301,153.0,1985.0,2002,17.0,1,1.0,1.0,Y1415900,hurt_physically,True,False
15301,153.0,1985.0,2006,21.0,1,0.0,0.0,Y1941500,physical_fight,True,False
15301,153.0,1985.0,2008,23.0,1,0.0,0.0,Y2257500,physical_fight,True,False
15301,153.0,1985.0,2010,25.0,1,0.0,0.0,Y2609100,physical_fight,True,False
15301,153.0,1985.0,2012,27.0,1,0.0,0.0,Y2959200,physical_fight,False,False
15302,153.0,1986.0,2002,16.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
15302,153.0,1986.0,2004,18.0,1,0.0,0.0,Y1668200,physical_fight,True,False
15302,153.0,1986.0,2006,20.0,1,0.0,0.0,Y1941500,physical_fight,True,False
15302,153.0,1986.0,2008,22.0,1,0.0,0.0,Y2257500,physical_fight,True,False
15302,153.0,1986.0,2010,24.0,1,0.0,0.0,Y2609100,physical_fight,True,False
15302,153.0,1986.0,2012,26.0,1,0.0,0.0,Y2959200,physical_fight,False,False
15701,157.0,1985.0,2008,23.0,1,0.0,0.0,Y2257500,physical_fight,True,False
15702,157.0,1987.0,2008,21.0,1,0.0,0.0,Y2257500,physical_fight,True,False
15702,157.0,1987.0,2010,23.0,1,0.0,0.0,Y2609100,physical_fight,True,False
15702,157.0,1987.0,2012,25.0,1,0.0,0.0,Y2959200,physical_fight,True,False
15901,159.0,1985.0,2000,15.0,1,0.0,0.0,Y1176200,physical_fight,True,False
15901,159.0,1985.0,2010,25.0,1,0.0,0.0,Y2609100,physical_fight,True,False
15902,159.0,1987.0,2008,21.0,1,0.0,0.0,Y2257500,physical_fight,True,False
15902,159.0,1987.0,2010,23.0,1,0.0,0.0,Y2609100,physical_fight,True,False
15902,159.0,1987.0,2012,25.0,1,0.0,0.0,Y2959200,physical_fight,True,False
16001,160.0,1990.0,2006,16.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
16001,160.0,1990.0,2008,18.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
16001,160.0,1990.0,2010,20.0,1,1.0,1.0,Y2609100,physical_fight,True,False
16001,160.0,1990.0,2012,22.0,1,0.0,0.0,Y2959200,physical_fight,True,False
16101,161.0,1994.0,2010,16.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
16101,161.0,1994.0,2012,18.0,1,0.0,0.0,Y2959200,physical_fight,True,False
16102,161.0,1996.0,2012,16.0,1,0.0,0.0,Y2958300,hurt_physically,True,False
16501,165.0,1988.0,2004,16.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
16501,165.0,1988.0,2006,18.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
16501,165.0,1988.0,2008,20.0,1,0.0,0.0,Y2257500,physical_fight,True,False
16501,165.0,1988.0,2010,22.0,1,0.0,0.0,Y2609100,physical_fight,True,False
16501,165.0,1988.0,2012,24.0,1,0.0,0.0,Y2959200,physical_fight,True,False
16502,165.0,1992.0,2008,16.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
16502,165.0,1992.0,2010,18.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
16502,165.0,1992.0,2012,20.0,1,0.0,0.0,Y2959200,physical_fight,True,False
16503,165.0,1998.0,2014,16.0,1,0.0,0.0,Y3325701,hurt_physically,True,False
16701,167.0,1985.0,2000,15.0,1,1.0,1.0,Y1176200,physical_fight,True,False
16701,167.0,1985.0,2002,17.0,1,1.0,1.0,Y1415900,hurt_physically,True,False
16701,167.0,1985.0,2004,19.0,1,1.0,1.0,Y1668200,physical_fight,True,False
16702,167.0,1987.0,2002,15.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
16702,167.0,1987.0,2004,17.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
17201,172.0,1993.0,2008,15.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
17201,172.0,1993.0,2010,17.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
17201,172.0,1993.0,2012,19.0,1,0.0,0.0,Y2959200,physical_fight,True,False
17401,174.0,1985.0,2000,15.0,1,0.0,0.0,Y1176200,physical_fight,True,False
17401,174.0,1985.0,2002,17.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
17401,174.0,1985.0,2004,19.0,1,0.0,0.0,Y1668200,physical_fight,True,False
17401,174.0,1985.0,2006,21.0,1,0.0,0.0,Y1941500,physical_fight,True,False
17401,174.0,1985.0,2008,23.0,1,0.0,0.0,Y2257500,physical_fight,True,False
17401,174.0,1985.0,2010,25.0,1,0.0,0.0,Y2609100,physical_fight,True,False
17401,174.0,1985.0,2012,27.0,1,0.0,0.0,Y2959200,physical_fight,False,False
17402,174.0,1990.0,2006,16.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
17402,174.0,1990.0,2008,18.0,1,0.0,0.0,Y2257500,physical_fight,True,False
17402,174.0,1990.0,2010,20.0,1,0.0,0.0,Y2609100,physical_fight,True,False
17402,174.0,1990.0,2012,22.0,1,0.0,0.0,Y2959200,physical_fight,True,False
17501,175.0,1982.0,2002,20.0,1,0.0,0.0,Y1416800,physical_fight,True,False
17501,175.0,1982.0,2004,22.0,1,0.0,0.0,Y1668200,physical_fight,True,False
17501,175.0,1982.0,2006,24.0,1,0.0,0.0,Y1941500,physical_fight,True,False
17501,175.0,1982.0,2008,26.0,1,0.0,0.0,Y2257500,physical_fight,False,False
17501,175.0,1982.0,2010,28.0,1,0.0,0.0,Y2609100,physical_fight,False,False
17501,175.0,1982.0,2012,30.0,1,0.0,0.0,Y2959200,physical_fight,False,False
17502,175.0,1983.0,2000,17.0,1,0.0,0.0,Y1176200,physical_fight,True,False
17502,175.0,1983.0,2002,19.0,1,0.0,0.0,Y1416800,physical_fight,True,False
17502,175.0,1983.0,2004,21.0,1,0.0,0.0,Y1668200,physical_fight,True,False
17502,175.0,1983.0,2006,23.0,1,0.0,0.0,Y1941500,physical_fight,True,False
17502,175.0,1983.0,2008,25.0,1,0.0,0.0,Y2257500,physical_fight,True,False
17502,175.0,1983.0,2010,27.0,1,0.0,0.0,Y2609100,physical_fight,False,False
17502,175.0,1983.0,2012,29.0,1,0.0,0.0,Y2959200,physical_fight,False,False
17503,175.0,1986.0,2002,16.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
17503,175.0,1986.0,2006,20.0,1,0.0,0.0,Y1941500,physical_fight,True,False
17503,175.0,1986.0,2008,22.0,1,0.0,0.0,Y2257500,physical_fight,True,False
17503,175.0,1986.0,2010,24.0,1,0.0,0.0,Y2609100,physical_fight,True,False
17503,175.0,1986.0,2012,26.0,1,0.0,0.0,Y2959200,physical_fight,False,False
17504,175.0,1992.0,2008,16.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
17504,175.0,1992.0,2010,18.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
17901,179.0,1981.0,1996,15.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
17901,179.0,1981.0,1998,17.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
17901,179.0,1981.0,2000,19.0,1,0.0,0.0,Y1176200,physical_fight,True,False
17901,179.0,1981.0,2002,21.0,1,0.0,0.0,Y1416800,physical_fight,True,False
17901,179.0,1981.0,2004,23.0,1,0.0,0.0,Y1668200,physical_fight,True,False
17901,179.0,1981.0,2006,25.0,1,0.0,0.0,Y1941500,physical_fight,True,False
17901,179.0,1981.0,2008,27.0,1,0.0,0.0,Y2257500,physical_fight,False,False
17901,179.0,1981.0,2010,29.0,1,0.0,0.0,Y2609100,physical_fight,False,False
17902,179.0,1983.0,1998,15.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
17902,179.0,1983.0,2000,17.0,1,0.0,0.0,Y1176200,physical_fight,True,False
17902,179.0,1983.0,2002,19.0,1,0.0,0.0,Y1416800,physical_fight,True,False
17902,179.0,1983.0,2004,21.0,1,0.0,0.0,Y1668200,physical_fight,True,False
17902,179.0,1983.0,2006,23.0,1,0.0,0.0,Y1941500,physical_fight,True,False
17902,179.0,1983.0,2008,25.0,1,0.0,0.0,Y2257500,physical_fight,True,False
17902,179.0,1983.0,2010,27.0,1,0.0,0.0,Y2609100,physical_fight,False,False
17902,179.0,1983.0,2012,29.0,1,0.0,0.0,Y2959200,physical_fight,False,False
18001,180.0,1978.0,1988,10.0,1,0.0,0.0,C0730700,hurt_need_doctor,False,True
18001,180.0,1978.0,1990,12.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
18001,180.0,1978.0,1994,16.0,3,1.0,2.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
18001,180.0,1978.0,1996,18.0,3,1.0,3.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
18001,180.0,1978.0,1998,20.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
18001,180.0,1978.0,2000,22.0,1,0.0,0.0,Y1176200,physical_fight,True,False
18001,180.0,1978.0,2002,24.0,1,0.0,0.0,Y1416800,physical_fight,True,False
18001,180.0,1978.0,2004,26.0,1,0.0,0.0,Y1668200,physical_fight,False,False
18001,180.0,1978.0,2006,28.0,1,0.0,0.0,Y1941500,physical_fight,False,False
18001,180.0,1978.0,2008,30.0,1,0.0,0.0,Y2257500,physical_fight,False,False
18001,180.0,1978.0,2012,34.0,1,0.0,0.0,Y2959200,physical_fight,False,False
18002,180.0,1982.0,1998,16.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
18002,180.0,1982.0,2000,18.0,1,0.0,0.0,Y1176200,physical_fight,True,False
18002,180.0,1982.0,2002,20.0,1,0.0,0.0,Y1416800,physical_fight,True,False
18002,180.0,1982.0,2006,24.0,1,0.0,0.0,Y1941500,physical_fight,True,False
18002,180.0,1982.0,2012,30.0,1,0.0,0.0,Y2959200,physical_fight,False,False
18003,180.0,1984.0,2000,16.0,1,0.0,0.0,Y1176200,physical_fight,True,False
18003,180.0,1984.0,2002,18.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
18003,180.0,1984.0,2012,28.0,1,0.0,0.0,Y2959200,physical_fight,False,False
18301,183.0,1984.0,2002,18.0,1,1.0,1.0,Y1415900,hurt_physically,True,False
18301,183.0,1984.0,2004,20.0,1,0.0,0.0,Y1668200,physical_fight,True,False
18301,183.0,1984.0,2006,22.0,1,0.0,0.0,Y1941500,physical_fight,True,False
18301,183.0,1984.0,2008,24.0,1,0.0,0.0,Y2257500,physical_fight,True,False
18301,183.0,1984.0,2010,26.0,1,0.0,0.0,Y2609100,physical_fight,False,False
18301,183.0,1984.0,2012,28.0,1,1.0,1.0,Y2959200,physical_fight,False,False
18302,183.0,1987.0,2002,15.0,1,1.0,1.0,Y1415900,hurt_physically,True,False
18302,183.0,1987.0,2004,17.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
18302,183.0,1987.0,2006,19.0,1,1.0,1.0,Y1941500,physical_fight,True,False
18303,183.0,1991.0,2006,15.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
18303,183.0,1991.0,2008,17.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
18303,183.0,1991.0,2010,19.0,1,0.0,0.0,Y2609100,physical_fight,True,False
18303,183.0,1991.0,2012,21.0,1,0.0,0.0,Y2959200,physical_fight,True,False
18401,184.0,1999.0,2014,15.0,1,0.0,0.0,Y3325701,hurt_physically,True,False
18401,184.0,1999.0,2016,17.0,1,0.0,0.0,Y3670801,hurt_physically,True,False
18601,186.0,1991.0,2006,15.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
18601,186.0,1991.0,2008,17.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
18601,186.0,1991.0,2012,21.0,1,0.0,0.0,Y2959200,physical_fight,True,False
18801,188.0,1985.0,2000,15.0,1,0.0,0.0,Y1176200,physical_fight,True,False
18801,188.0,1985.0,2002,17.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
18801,188.0,1985.0,2004,19.0,1,0.0,0.0,Y1668200,physical_fight,True,False
18801,188.0,1985.0,2006,21.0,1,0.0,0.0,Y1941500,physical_fight,True,False
18801,188.0,1985.0,2008,23.0,1,0.0,0.0,Y2257500,physical_fight,True,False
18801,188.0,1985.0,2010,25.0,1,0.0,0.0,Y2609100,physical_fight,True,False
18801,188.0,1985.0,2012,27.0,1,0.0,0.0,Y2959200,physical_fight,False,False
19001,190.0,1995.0,2010,15.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
19001,190.0,1995.0,2012,17.0,1,0.0,0.0,Y2958300,hurt_physically,True,False
19201,192.0,1991.0,2006,15.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
19201,192.0,1991.0,2008,17.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
19201,192.0,1991.0,2010,19.0,1,0.0,0.0,Y2609100,physical_fight,True,False
19201,192.0,1991.0,2012,21.0,1,0.0,0.0,Y2959200,physical_fight,True,False
19202,192.0,1994.0,2010,16.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
19202,192.0,1994.0,2012,18.0,1,0.0,0.0,Y2959200,physical_fight,True,False
19203,192.0,1998.0,2014,16.0,1,0.0,0.0,Y3325701,hurt_physically,True,False
19701,197.0,1989.0,2004,15.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
19701,197.0,1989.0,2006,17.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
19701,197.0,1989.0,2008,19.0,1,0.0,0.0,Y2257500,physical_fight,True,False
19701,197.0,1989.0,2010,21.0,1,1.0,1.0,Y2609100,physical_fight,True,False
19702,197.0,1990.0,2006,16.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
19702,197.0,1990.0,2008,18.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
19702,197.0,1990.0,2010,20.0,1,0.0,0.0,Y2609100,physical_fight,True,False
19702,197.0,1990.0,2012,22.0,1,0.0,0.0,Y2959200,physical_fight,True,False
20001,200.0,1983.0,1998,15.0,3,1.0,1.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
20001,200.0,1983.0,2000,17.0,1,1.0,1.0,Y1176200,physical_fight,True,False
20001,200.0,1983.0,2002,19.0,1,0.0,0.0,Y1416800,physical_fight,True,False
20001,200.0,1983.0,2004,21.0,1,0.0,0.0,Y1668200,physical_fight,True,False
20001,200.0,1983.0,2006,23.0,1,0.0,0.0,Y1941500,physical_fight,True,False
20001,200.0,1983.0,2008,25.0,1,0.0,0.0,Y2257500,physical_fight,True,False
20001,200.0,1983.0,2010,27.0,1,0.0,0.0,Y2609100,physical_fight,False,False
20001,200.0,1983.0,2012,29.0,1,0.0,0.0,Y2959200,physical_fight,False,False
20002,200.0,1987.0,2002,15.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
20002,200.0,1987.0,2004,17.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
20002,200.0,1987.0,2006,19.0,1,0.0,0.0,Y1941500,physical_fight,True,False
20002,200.0,1987.0,2008,21.0,1,0.0,0.0,Y2257500,physical_fight,True,False
20002,200.0,1987.0,2010,23.0,1,0.0,0.0,Y2609100,physical_fight,True,False
20002,200.0,1987.0,2012,25.0,1,0.0,0.0,Y2959200,physical_fight,True,False
20302,203.0,1990.0,2006,16.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
20401,204.0,1975.0,1988,13.0,1,0.0,0.0,C0730700,hurt_need_doctor,False,True
20402,204.0,1984.0,2000,16.0,1,0.0,0.0,Y1176200,physical_fight,True,False
20402,204.0,1984.0,2002,18.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
20402,204.0,1984.0,2010,26.0,1,0.0,0.0,Y2609100,physical_fight,False,False
20402,204.0,1984.0,2012,28.0,1,0.0,0.0,Y2959200,physical_fight,False,False
20501,205.0,1978.0,1988,10.0,1,0.0,0.0,C0730700,hurt_need_doctor,False,True
20501,205.0,1978.0,2008,30.0,1,0.0,0.0,Y2257500,physical_fight,False,False
20502,205.0,1981.0,2006,25.0,1,0.0,0.0,Y1941500,physical_fight,True,False
20502,205.0,1981.0,2008,27.0,1,0.0,0.0,Y2257500,physical_fight,False,False
20502,205.0,1981.0,2010,29.0,1,0.0,0.0,Y2609100,physical_fight,False,False
20503,205.0,1986.0,2002,16.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
20503,205.0,1986.0,2004,18.0,1,0.0,0.0,Y1668200,physical_fight,True,False
20503,205.0,1986.0,2006,20.0,1,0.0,0.0,Y1941500,physical_fight,True,False
20503,205.0,1986.0,2008,22.0,1,0.0,0.0,Y2257500,physical_fight,True,False
20503,205.0,1986.0,2010,24.0,1,0.0,0.0,Y2609100,physical_fight,True,False
